year,fips,prcp,avtemp
2e3,33009.0,1259.06290456411,4.964253235507655
2e3,50023.0,1181.1486997251156,4.949558247018744
2e3,23005.0,1173.0536737442017,6.976859714835882
2e3,26043.0,765.4188539927243,4.940693713326491
2e3,26041.0,729.6848327636719,5.875446732838949
2e3,27115.0,699.3304758223277,5.32173860829974
2e3,36031.0,1271.0234455359766,5.094376188834259
2e3,55125.0,780.946556939019,4.36224119928148
2e3,27153.0,642.4672608148484,5.868489083789644
2e3,27097.0,662.3334979248046,5.801764380931854
2e3,50017.0,1076.8450827763,4.999815743545006
2e3,27095.0,626.8931558173999,5.345402085990236
2e3,50001.0,1143.6174630691755,6.1579309844259
2e3,26109.0,743.1804347682644,5.962316696063892
2e3,55041.0,844.97610146043,4.6125207324485995
2e3,26047.0,606.7697505244503,6.416060671394254
2e3,26031.0,597.0179856115108,6.671661250025249
2e3,55113.0,843.5752867307957,4.987932633723457
2e3,55129.0,786.2258389883668,5.842410007532496
2e3,55013.0,703.9970132406656,6.067096865022338
2e3,55037.0,771.3137869485995,4.641025915378478
2e3,23031.0,1250.9012430364435,7.485822425647215
2e3,27065.0,677.3055541992187,5.3804208543565535
2e3,26141.0,633.8131123527152,6.946415991079612
2e3,55099.0,806.4901416596912,4.824651795341855
2e3,27041.0,653.3575861612956,5.828895501295725
2e3,27051.0,621.2772884368896,6.0357460876305895
2e3,55085.0,834.097439530967,4.674383069006141
2e3,33001.0,1150.2859489344344,6.866141880614848
2e3,55075.0,788.5004651033425,5.822131875195081
2e3,50027.0,1262.1463184941765,5.895278873619127
2e3,36045.0,1177.478653338777,6.600546394075666
2e3,33017.0,1198.073431669776,7.946165419336575
2e3,36041.0,1392.3591413340553,4.411068069659444
2e3,50021.0,1364.1407620614036,6.24981797508329
2e3,27009.0,612.601815888376,6.0315845879641445
2e3,33013.0,1182.2454580331778,7.069583307613026
2e3,26029.0,708.5821523813102,7.501075671269343
2e3,36049.0,1316.7490322406475,5.344994402848757
2e3,26007.0,740.9806911355198,6.688339129532918
2e3,27145.0,607.7067609161501,6.649555159966472
2e3,55095.0,712.147365827502,6.425463451198274
2e3,27025.0,645.8440255059136,6.487686369154188
2e3,27121.0,582.8839224008414,6.361248053037203
2e3,27059.0,621.4754725864956,5.916422100294204
2e3,27149.0,634.0104641384548,5.995118472311232
2e3,36043.0,1400.2502513212316,5.256798313445404
2e3,26119.0,631.6753380515358,6.489273683591322
2e3,55107.0,926.8642655876791,5.6374708072395086
2e3,36115.0,1166.5677957245798,7.440624385169058
2e3,33019.0,1190.4500005486307,6.645057587141402
2e3,36113.0,1284.8997418865467,5.979994470968187
2e3,55069.0,827.6003628817472,5.1115520246101145
2e3,55005.0,870.9538643391927,5.997474743525188
2e3,26137.0,732.5171281530502,6.255385647428796
2e3,55067.0,840.5621425083706,5.008065218017215
2e3,26009.0,732.3286026355833,7.170485951179682
2e3,26089.0,713.3355874454273,7.967726132448981
2e3,55029.0,758.0584284750263,6.947020139587059
2e3,33015.0,1209.9366632445247,8.47023675380609
2e3,55083.0,801.9135203441429,6.1775288581848145
2e3,27141.0,562.266166791524,6.26547033492833
2e3,55119.0,882.1433333473644,5.390021041892041
2e3,26001.0,732.0946979025135,6.727795294056768
2e3,27003.0,648.754567840953,7.174785478615466
2e3,27171.0,563.7004782056051,6.906074732068985
2e3,27067.0,615.6718542028357,6.8531719384370025
2e3,27151.0,584.5558201524078,6.716115107301806
2e3,33011.0,1235.0229998819188,7.540394041273329
2e3,26135.0,661.2177311290394,6.532427105036649
2e3,55017.0,950.5147827811863,6.310050282789313
2e3,26039.0,703.8191674550375,6.181412359078725
2e3,50025.0,1431.4290364583333,5.706853999031915
2e3,33005.0,1255.7194906282825,6.996551469594491
2e3,27163.0,771.5752125055018,7.694157848895435
2e3,27093.0,573.4671431950161,6.909607533897672
2e3,50003.0,1655.4827238384046,5.672119125985263
2e3,55078.0,837.0634958902995,5.8825951735178625
2e3,26079.0,741.4652703398017,6.515300176476919
2e3,26055.0,768.647950783754,7.603053435301169
2e3,55073.0,823.8876806640625,5.939629152297973
2e3,55033.0,870.5676500906352,6.888971699608697
2e3,27053.0,696.486969302399,7.500448684499721
2e3,36065.0,1346.7409816278475,7.156676775941225
2e3,55109.0,799.8700736550724,6.7718477634822625
2e3,36091.0,1281.3204234730113,7.431635493165129
2e3,36075.0,1178.5933952562737,7.624310111999511
2e3,55115.0,860.1735310872396,6.1469669437408445
2e3,26019.0,767.9791364998653,8.022709756061948
2e3,27123.0,809.4070007324219,7.960510540008545
2e3,27023.0,575.3315330038265,7.013707895668185
2e3,55019.0,872.2321225963353,6.140927123562725
2e3,26069.0,817.9717307457557,7.087149060689486
2e3,36035.0,1435.8334418402778,6.265486081441243
2e3,26129.0,794.7913152521306,6.655283239152697
2e3,56019.0,315.9016991201946,6.484673987873553
2e3,26143.0,710.2744411892361,6.384988789205198
2e3,27019.0,607.4208701313406,7.312831477842469
2e3,27085.0,604.1201389260488,7.121337884092984
2e3,26113.0,710.524260909469,6.525749233033922
2e3,55035.0,938.4333334530102,6.689433859843834
2e3,55061.0,750.6654869817918,6.952702952969458
2e3,26165.0,778.5691941386522,7.036071122294724
2e3,25027.0,1220.7031580415883,8.11760401546507
2e3,27037.0,788.2193048095703,7.575647120475769
2e3,55009.0,801.5249452695742,7.013782485500797
2e3,55093.0,856.1953416304154,6.962126883593473
2e3,36083.0,1285.8403796968005,7.4915468306768505
2e3,26101.0,828.0609552910987,7.897427279898461
2e3,27129.0,568.5267706773952,7.071545672273921
2e3,55135.0,845.3069568578748,6.834176920462346
2e3,25011.0,1368.276020421391,7.00289785756474
2e3,55097.0,830.0319442749023,6.485619521803326
2e3,36011.0,978.9313941186713,8.150251591852468
2e3,27139.0,657.4676413796165,7.4308552742004395
2e3,55141.0,803.2171115069323,6.7723207137954065
2e3,55087.0,788.8208576430623,7.141675231803177
2e3,36057.0,1185.5323441449334,7.6296372624004585
2e3,36093.0,1166.1225861580142,7.654092619496007
2e3,56043.0,250.64440986052585,7.4894624964145855
2e3,25003.0,1395.8957129238413,6.664572556813558
2e3,55091.0,862.5497919718424,7.294174452622731
2e3,27049.0,841.0931293982586,7.255247760365028
2e3,36117.0,906.7609646704889,8.760922452454926
2e3,56013.0,292.4022580541241,5.132435621683216
2e3,36067.0,1026.5478971177254,7.904936026835787
2e3,26011.0,781.9003377278646,7.507897210121155
2e3,27143.0,612.9752565581223,7.13281786441803
2e3,36053.0,1233.7107573009673,7.262637706029983
2e3,26063.0,894.8014495407326,7.5475332045900645
2e3,27127.0,661.0960988938433,7.225551371304494
2e3,56017.0,259.84827794193143,6.808993453795816
2e3,55053.0,847.7598830552129,6.739724906564456
2e3,26051.0,774.6600008232649,7.6519893102867655
2e3,36001.0,1165.3835645653735,7.513160902878334
2e3,55121.0,828.218295311743,7.192916700082232
2e3,55011.0,857.3472193667764,7.56590633822563
2e3,26035.0,779.4183368682861,7.0703676243623095
2e3,27083.0,628.205310344696,7.237331077456474
2e3,26133.0,811.2452281605114,6.945174715735695
2e3,36095.0,1218.8130017089843,6.910101227760315
2e3,36077.0,1338.5360136486236,6.797004955155509
2e3,36055.0,856.3509563943614,8.807483639924422
2e3,55071.0,840.9637994384766,7.204687528610229
2e3,36073.0,925.5646687825521,9.01967913309733
2e3,25015.0,1327.2712752971242,7.6304038230409015
2e3,26085.0,825.6421971583104,7.5338333412841125
2e3,27131.0,773.681113503196,7.246155714747881
2e3,27079.0,720.5512905325941,7.163131313939249
2e3,26105.0,864.8744298761541,8.324409528212113
2e3,36063.0,919.1736325350674,8.831466880711643
2e3,26017.0,801.9901326497396,8.369781716664631
2e3,27157.0,833.2653217721493,7.046735367876418
2e3,27015.0,667.4337386314315,7.2879419085955375
2e3,55015.0,798.8134445440573,7.482808738458352
2e3,36021.0,1279.0633347284227,8.052519430433001
2e3,27103.0,701.2836923452523,7.22608396089994
2e3,55139.0,797.5663547515869,7.620033885041873
2e3,36099.0,877.7320308685303,8.79374611377716
2e3,55137.0,828.9600985657935,7.231024503707886
2e3,25013.0,1277.900377957326,8.242584111555567
2e3,55001.0,882.9251310929009,7.392884034695832
2e3,36069.0,890.1155747633713,8.229592946859507
2e3,55057.0,904.7462619688453,7.598161608223023
2e3,36017.0,1244.6995988884228,7.206513689668387
2e3,26151.0,831.7784277957941,7.993298482595
2e3,36037.0,947.4564085542486,8.47828843620386
2e3,36039.0,1319.1277975379874,6.974469001140069
2e3,26111.0,843.1235008239746,8.628869247436523
2e3,36023.0,1189.416939051011,7.1912102587082805
2e3,26157.0,837.052942163804,8.168929839835448
2e3,26073.0,862.6799952189127,7.993049070239067
2e3,9015.0,1178.7448815634084,8.947875466457633
2e3,55081.0,872.7381231519911,7.408089419205983
2e3,27013.0,769.6334438804819,7.445533972828328
2e3,26107.0,913.2153375799006,7.558113618330522
2e3,36051.0,877.8650919596354,7.850317522331521
2e3,36029.0,1088.4057507543507,8.055745481730936
2e3,27169.0,836.136765797933,7.445985645055771
2e3,36025.0,1324.5430427163335,6.314359085034516
2e3,27109.0,910.3708349157263,6.966247298099376
2e3,27039.0,879.9276385837131,7.137398706542121
2e3,9013.0,1191.9356423117897,8.6602802623402
2e3,27147.0,831.8506231307983,7.314046241343021
2e3,26123.0,972.9523491136955,7.870948542248119
2e3,27161.0,843.8009745279948,7.313682284620073
2e3,27033.0,714.5985218877378,7.2511061378147295
2e3,27101.0,671.6955364772251,7.0271923286574225
2e3,26127.0,997.6030769767342,8.115902015141078
2e3,55047.0,855.8891642252604,7.804847900072733
2e3,55063.0,795.219123840332,7.940887004137039
2e3,9003.0,1226.6221534465922,9.394723748338633
2e3,55077.0,897.6296057450144,7.689051534000196
2e3,55039.0,820.2468331189659,7.762934657616344
2e3,55117.0,932.6628030916539,7.661864821503802
2e3,36123.0,930.8747355143229,7.914992734005577
2e3,44001.0,1228.3324890136719,10.667593836784363
2e3,27165.0,678.8370878431532,7.42068749666214
2e3,36109.0,993.7208449672645,7.669316311957131
2e3,26145.0,825.7889056797445,8.572075126815017
2e3,44003.0,1223.3527579471984,9.872061762316473
2e3,36121.0,1106.5772480867347,6.903701066970825
2e3,9005.0,1294.73669116528,8.19741018716391
2e3,44005.0,1230.5184261924342,10.421506630746942
2e3,36111.0,1395.455736662212,8.054271258805928
2e3,25007.0,1070.3442993164062,9.923011870611282
2e3,25019.0,1004.3108367919922,9.761406262715658
2e3,56025.0,273.55558213056145,6.843206865235237
2e3,36027.0,1241.9996150090144,8.730508631926316
2e3,44009.0,1296.1060590900358,9.956150992971953
2e3,26057.0,904.4965775101273,8.360248865904632
2e3,36097.0,878.8998364645337,7.461965591188461
2e3,36007.0,1157.1874186197917,7.366357962290446
2e3,26087.0,877.4603641055046,8.22833633860317
2e3,36101.0,883.2227820630344,7.1905098118872015
2e3,26117.0,959.5691870712652,8.368170090807162
2e3,27055.0,867.1580227023952,7.71096518275502
2e3,36107.0,1068.7432067871093,7.445969586372375
2e3,27045.0,970.2947831995347,7.1202919693554145
2e3,9011.0,1250.9479227701822,9.626224319140116
2e3,27099.0,991.9498429298401,6.930169578641653
2e3,27047.0,895.0653962634858,7.243893180574689
2e3,56009.0,363.6360674852516,7.142458824386374
2e3,27043.0,820.3077253636305,7.442454950596259
2e3,26147.0,867.9735302102977,8.785315053216342
2e3,27091.0,737.1430836995443,7.578354505697886
2e3,55123.0,939.1353518463844,7.636109496271888
2e3,27063.0,667.0583043779645,7.251490703650883
2e3,55027.0,891.901988912073,8.01633230055341
2e3,27105.0,671.9996721251937,7.069266859164908
2e3,26121.0,941.3638983154297,8.651756210327148
2e3,55021.0,946.6395268440247,8.073868457227945
2e3,26049.0,898.1900914272416,8.435005455373604
2e3,55089.0,965.2514678210747,8.183453199340075
2e3,55111.0,997.4211509210601,7.718693668036152
2e3,9007.0,1276.327452503551,9.664757589860397
2e3,55131.0,943.8777241767207,7.8485116113590285
2e3,36003.0,1009.0013922153239,6.850386861982292
2e3,36105.0,1316.8819321141098,7.354577792774547
2e3,36015.0,940.0912938271799,7.532178740347585
2e3,26081.0,1072.4176917442908,8.677676014133267
2e3,36009.0,1094.6344815241382,6.812688900216278
2e3,9009.0,1283.7557839786305,9.744997987560197
2e3,39055.0,1114.1296793619792,8.828482188875713
2e3,19079.0,701.8267768012153,8.827103731367323
2e3,34039.0,1168.4361165364583,11.371474424997965
2e3,19025.0,595.4590932672673,8.68365863236514
2e3,19161.0,547.7368869357639,8.774971294403077
2e3,42119.0,1079.6158778978431,9.240581502085147
2e3,19093.0,568.4744315011161,8.943547643933977
2e3,34035.0,1146.2161282626066,10.462710228833286
2e3,26023.0,988.4527384440104,8.962904260272072
2e3,36085.0,1076.5455593532986,12.157115830315483
2e3,34019.0,1157.7599960112236,10.129696053518376
2e3,42031.0,1043.8786570755476,8.40343344580267
2e3,26149.0,1003.8866291789266,9.217815461096826
2e3,19097.0,896.8981075802365,8.67408561706543
2e3,42065.0,1052.029910496303,8.338712062154498
2e3,42085.0,973.2652325496496,8.935591483784613
2e3,42027.0,923.8385875536048,8.825350776962612
2e3,42107.0,1196.0599207724295,9.01055307542124
2e3,26027.0,1053.1583101346896,9.508173100360029
2e3,42033.0,1013.1513233500949,8.632835630553862
2e3,34023.0,1125.3524441189236,11.422566646999783
2e3,31003.0,563.9063199361166,9.369673629601797
2e3,31139.0,503.27763284662717,9.72272358145765
2e3,39035.0,1005.0827986653646,10.00475555419922
2e3,39155.0,960.5512028446904,9.23652157077083
2e3,42077.0,1158.5770694508271,10.084929765439501
2e3,17031.0,942.2390628814697,10.246013796329498
2e3,19105.0,854.3273716165562,8.807882983275134
2e3,17089.0,953.1968309355946,9.049867885868723
2e3,17141.0,976.2630235688025,8.935306364748659
2e3,19113.0,832.8450403134685,9.245829566451144
2e3,34025.0,1077.0470317322531,11.58015634984146
2e3,13085.0,1245.2158705767463,14.45489818909589
2e3,45085.0,915.3513822007453,17.110223222052912
2e3,28009.0,986.2935052168997,15.909720705266585
2e3,28093.0,956.3370276724938,16.028075501470283
2e3,40055.0,676.6459343878778,16.308808620159443
2e3,5117.0,950.1551034109933,16.595610521277603
2e3,1033.0,1105.7552785349417,16.21952703496912
2e3,40075.0,814.1288867526584,16.333926810158623
2e3,5105.0,1057.1893607897637,16.255579129243507
2e3,28033.0,974.4241672092014,16.33685655064053
2e3,13129.0,1123.3327505074296,15.513083252252317
2e3,13139.0,1091.8078206380208,15.237297735352447
2e3,13011.0,993.0462917751736,15.602847240589282
2e3,13227.0,1351.0827303799715,14.759910381201541
2e3,5085.0,981.4300839720654,16.74661299761604
2e3,45063.0,1069.1206195122372,16.818536133892767
2e3,5127.0,1169.3999257482085,15.811622175058924
2e3,1079.0,1155.5346584875606,16.43308695080211
2e3,5095.0,974.9172426421067,16.621981763291632
2e3,40057.0,689.7317682580103,16.523483710952952
2e3,13115.0,1149.4383743286132,15.51458693742752
2e3,13055.0,1227.57099609375,14.935608310699463
2e3,5119.0,1021.7034353008708,16.789575038065436
2e3,40077.0,1152.8839024135045,16.561590013049898
2e3,45081.0,1052.3160310633043,16.415454640107995
2e3,45027.0,1009.6337712125958,17.29232593752303
2e3,13105.0,999.5246147742638,15.236886207874004
2e3,5077.0,930.3663323296441,16.55777269999186
2e3,1103.0,1183.6457921808417,16.27785716273568
2e3,1095.0,1254.9924226459705,16.034380189996018
2e3,45089.0,1068.1583815354568,17.199926317655123
2e3,45053.0,982.5994822708602,18.2676439776863
2e3,13319.0,903.8912315955529,17.772809013953577
2e3,45013.0,939.3662876674107,18.58236231122698
2e3,48037.0,1504.795851417824,17.579273449933087
2e3,5017.0,1299.9046872456868,17.91904826958974
2e3,13107.0,949.9704066685268,17.984860011509486
2e3,28151.0,1327.4485987613075,18.054028109500283
2e3,5091.0,1465.0898046400941,17.586746326928
2e3,13167.0,915.7424390839367,17.689751927445574
2e3,1017.0,1042.9925873145628,16.42727481113391
2e3,13021.0,949.2178134918213,17.548570036888123
2e3,48501.0,379.8927265514027,16.235284475846726
2e3,1007.0,993.697525516633,17.417446280038487
2e3,13293.0,935.6397690883903,17.157772330350653
2e3,13289.0,951.1059265136719,17.79053928233959
2e3,1123.0,1093.0554413377192,16.63367909715887
2e3,48445.0,408.6351536677434,16.432809903071476
2e3,48305.0,478.97150065104165,16.786648257573447
2e3,28103.0,1032.360322685652,17.605516577279698
2e3,13103.0,954.79671363308,18.268513143879094
2e3,48169.0,525.1553055983323,17.489302253723146
2e3,13031.0,939.9222346926199,18.256491577741013
2e3,1037.0,1047.7597677541335,16.9362562534421
2e3,28159.0,1087.2872953527115,17.457811849257524
2e3,48263.0,535.4034996032715,17.585955254236858
2e3,5073.0,1499.6929361979167,17.567556686401367
2e3,48119.0,1348.4837463378906,17.85996255874634
2e3,48237.0,683.3996172024093,17.998246768048702
2e3,13079.0,986.5313503459348,17.252077038005247
2e3,5027.0,1495.6388436376521,17.563398226172524
2e3,48433.0,566.4555377666767,17.989251151451697
2e3,28051.0,1219.343887477245,17.650622932656297
2e3,22043.0,1214.6864683861827,19.20330760058235
2e3,48347.0,1345.6504200902477,19.462984519169247
2e3,28001.0,1131.798006184896,19.03346285502116
2e3,1069.0,980.0964728860295,19.459013635971967
2e3,22029.0,1161.212251551011,19.32794365228391
2e3,13201.0,979.4409745379193,19.31990744427937
2e3,48461.0,259.9723296598955,19.27877745845101
2e3,48293.0,1081.405602754052,19.770439930816195
2e3,48451.0,446.19616531999145,19.208201813371215
2e3,48383.0,350.79327319917223,18.717370805286226
2e3,13027.0,957.4886574816348,18.90588364672305
2e3,13185.0,1011.7233252892128,19.2624422953679
2e3,28037.0,1069.0394575789169,18.72071124411918
2e3,48333.0,689.0468245286208,19.165391866977398
2e3,13275.0,1061.8153764773638,19.18521225758088
2e3,12089.0,1027.5609682144657,19.607702501358524
2e3,13131.0,1010.0502894304801,19.38277164403943
2e3,1061.0,1066.613882266774,18.870906403485467
2e3,28041.0,1019.3719071821733,19.023050446943802
2e3,48099.0,880.547292497423,19.504813989003498
2e3,13087.0,1038.9690493629091,19.630069528307235
2e3,48405.0,1335.2224990844727,19.298220849037172
2e3,28111.0,1011.9385633680556,19.125249565972222
2e3,48095.0,653.1507662259615,19.592135576101448
2e3,48235.0,364.13543557800705,18.716946608268174
2e3,28035.0,1026.5897146031477,19.19044450400532
2e3,1053.0,1090.291016862199,19.008134236206878
2e3,13253.0,1004.5194163602941,19.891149464775534
2e3,13101.0,1048.187450062145,19.308496128429066
2e3,28073.0,1060.6072729862099,19.16877402681293
2e3,48289.0,1097.6771231873395,19.85937793940714
2e3,28091.0,1117.5873702199835,19.240749384227552
2e3,31101.0,361.97006061119947,10.326200308200129
2e3,49049.0,519.7890301328716,8.970445161877256
2e3,19155.0,634.7054364834613,10.414842811941403
2e3,8107.0,749.1792150548987,4.4588026988949325
2e3,32510.0,399.0930792001578,8.935346108216505
2e3,10003.0,1200.550498453776,12.313681968053181
2e3,6017.0,1208.4800728841722,11.713377468998777
2e3,8057.0,711.0702991770274,3.048791192630749
2e3,31155.0,626.8744127428209,10.571713988845413
2e3,34033.0,1140.595894607843,12.47141912871716
2e3,32005.0,335.460776888091,8.873214795671661
2e3,8069.0,468.68507552265527,6.009870032274827
2e3,31055.0,719.9349087801846,10.842625722018155
2e3,31049.0,341.1796917255108,10.53940572005052
2e3,6067.0,566.5634205466822,16.40072780533841
2e3,24015.0,1148.0686599959188,12.16712437814741
2e3,34011.0,1107.747234143709,12.163535093006335
2e3,6095.0,592.4231890249944,16.04572255369546
2e3,6041.0,931.2323848179409,14.060939936410813
2e3,8075.0,338.96094657548895,10.299624028548696
2e3,6003.0,1014.4715465198864,5.773911365595731
2e3,49023.0,335.03672575109147,10.594725898200391
2e3,31153.0,659.699484800681,11.011017139141376
2e3,32021.0,148.650537104086,10.314244729394103
2e3,8115.0,343.2102060123366,10.845846069102384
2e3,19129.0,668.1986093374398,10.993257669302134
2e3,31135.0,390.0861255645752,10.478442203998565
2e3,31025.0,647.0482700892857,11.161730415967046
2e3,31109.0,602.8321533203125,11.262464046478271
2e3,10001.0,1220.18189453125,12.673353328704835
2e3,6005.0,1049.400219048394,14.037849511040582
2e3,48027.0,995.8836071159266,19.871653013591526
2e3,12133.0,1119.85769688398,19.444660406003052
2e3,12073.0,1118.679347826087,19.65883211467577
2e3,12039.0,1089.6413330078126,19.638423334757487
2e3,48105.0,405.4220096199693,18.8808830599872
2e3,28039.0,1025.411939023146,19.311928478639516
2e3,12109.0,1052.0524177970467,20.56718034010667
2e3,48351.0,1165.7817827564802,19.57945573791977
2e3,28109.0,1006.026930424205,19.603594311496668
2e3,12121.0,1024.0559549534576,20.031635730824572
2e3,48413.0,526.406464547822,18.59639603200585
2e3,22117.0,1043.7290248496859,19.526081664889468
2e3,48241.0,1158.2880516875562,19.824659471031573
2e3,48327.0,699.2924781030463,19.08052583443102
2e3,12013.0,1028.7273172518103,19.75842992270865
2e3,12077.0,1044.9073186803746,19.82416702199865
2e3,48373.0,1286.9037132010556,19.828613975979636
2e3,22105.0,1083.7599976638269,19.66250681055003
2e3,28131.0,1013.3589614341998,19.515002184900744
2e3,22091.0,1122.8475448876097,19.235907839055645
2e3,22125.0,1017.9013222748379,19.68396154439674
2e3,12019.0,1040.5700020168138,19.871668940005094
2e3,22037.0,1063.1237961341594,19.438541116385625
2e3,48331.0,1033.6768268453663,20.54375007892477
2e3,22077.0,995.577315167683,19.957790746921447
2e3,48313.0,1161.3369915674602,20.314253519451807
2e3,12005.0,1057.820583597819,19.971626393000285
2e3,48457.0,1178.643332248264,19.933974753485785
2e3,22039.0,1114.8224783415842,20.0603668666122
2e3,48471.0,1193.9286047894022,20.1287959554921
2e3,24029.0,1182.3895635190217,12.618192983710248
2e3,32023.0,219.43640646226473,10.932211795369886
2e3,6051.0,347.5589344049059,6.917563069508528
2e3,8095.0,346.75081494389747,10.76927291130533
2e3,19071.0,650.5187347025811,11.199305353285391
2e3,8103.0,451.0912972930679,7.294861999221314
2e3,6077.0,465.01747630466923,16.360923709156356
2e3,6009.0,1055.8800616954109,14.56798057736091
2e3,6013.0,564.8185369557348,15.464546326933236
2e3,31029.0,386.3155887828154,10.752008907935199
2e3,49027.0,308.5389091149041,11.072824806821773
2e3,49039.0,515.4126370452171,7.281557650529137
2e3,31131.0,656.0174720841225,11.287555087696422
2e3,24031.0,1002.4094864282853,12.400021858704395
2e3,6109.0,1214.1907846644306,9.607668957502945
2e3,24003.0,1209.164133998326,13.098120812007359
2e3,49007.0,423.7938417659576,7.843042972306497
2e3,6001.0,546.1019439697266,14.976324125572487
2e3,51107.0,934.8410261105269,12.015191848461445
2e3,6075.0,686.6111178927952,14.0065279006958
2e3,49015.0,259.08594687204175,10.77489373345229
2e3,8125.0,396.5584577195188,10.99792753381932
2e3,8045.0,555.167462411974,6.822428728759623
2e3,6099.0,424.4246522322945,16.611848723370095
2e3,24033.0,1082.2410023363332,13.011492016949232
2e3,29005.0,680.0171955387767,11.330928872271281
2e3,29147.0,748.4289212740384,11.0507230758667
2e3,6081.0,812.3800036781713,14.041129350662231
2e3,31127.0,663.0540991611168,11.641153679519403
2e3,31067.0,584.6120020548502,11.589281312624614
2e3,31097.0,633.9401672363281,11.428904835383097
2e3,26155.0,910.8237786187066,8.419993485344781
2e3,55103.0,989.8669461850767,7.724232263035244
2e3,36013.0,1098.6504315350508,8.035605170275714
2e3,42127.0,1181.284238653668,6.9405296495405295
2e3,26037.0,908.0745836893717,8.54961891969045
2e3,9001.0,1243.232987733645,9.896996881360206
2e3,42115.0,1199.90880078125,7.164851684570312
2e3,26139.0,1048.725564543734,9.148625816266561
2e3,26067.0,1010.5906850641423,8.615741502154957
2e3,19005.0,968.0543625008347,8.094468691410162
2e3,19191.0,943.1433065114928,7.748002399097789
2e3,26099.0,907.1702256792047,9.290941452712156
2e3,19089.0,937.7179732549758,7.14857938743773
2e3,19131.0,886.7254289899554,7.476435729435512
2e3,19195.0,844.820723100142,7.269091658158736
2e3,55023.0,931.3896101409314,7.945255279541016
2e3,26125.0,965.2790653483073,8.76491554260254
2e3,19189.0,808.6554972330729,7.52334025700887
2e3,42015.0,985.4315870174024,7.706994490648704
2e3,19109.0,741.9883339964314,7.849687738183104
2e3,19063.0,716.2631826689749,7.62233271743312
2e3,19059.0,658.9405500623915,7.487748867935604
2e3,19143.0,645.4789400967685,7.295721545363918
2e3,36079.0,1232.3388061523438,9.386126904260545
2e3,36071.0,1239.2891854745371,9.351862080891927
2e3,55025.0,992.5406738870962,8.133509847852919
2e3,55079.0,1108.0834254214637,8.996936396548623
2e3,55133.0,1060.871711730957,8.402984857559204
2e3,55055.0,948.1784375508627,8.45095748702685
2e3,42117.0,911.0798899613691,7.337169644582337
2e3,26093.0,955.759664814124,8.62648789266522
2e3,55049.0,939.1151578388517,7.91381415488228
2e3,36119.0,1180.370289829799,10.588331467764718
2e3,42103.0,1177.291753412603,7.71834612416697
